1.991263047784741502e-07,1.756363161575791310e-07,1.471434529776161071e-07,1.129756341811116727e-07,9.119887778297197656e-08,6.947936270762511413e-08,5.274307923741616833e-08,3.078639210229994205e-08,1.527223858488468977e-08,1.143425443217438442e-08
1.880973883316983120e-07,1.753093670231464785e-07,1.528643593928791233e-07,1.207952635695619392e-07,1.002764520308119245e-07,7.802320567407150520e-08,6.033910437963641016e-08,3.633883949305527494e-08,1.877457123100612080e-08,1.432985996530078410e-08
1.112020200366714562e-07,1.759902943376800977e-07,2.172269546463212464e-07,2.185329179837935953e-07,2.383037980280278134e-07,2.292215413035592064e-07,2.160885941293599899e-07,1.822222515102112084e-07,1.386542152204128797e-07,1.235726188042463036e-07
1.586702325084843324e-07,1.822157997821705067e-07,1.877945692285720725e-07,1.690243749408182339e-07,1.647292293682767195e-07,1.467770687213487690e-07,1.299438139312769636e-07,1.002655096726812189e-07,7.062860873929821537e-08,6.141010544524760917e-08
1.486257588112493977e-07,1.853753843761296594e-07,1.998732130914504523e-07,1.850861082175470074e-07,1.859802409853728022e-07,1.694451441380806500e-07,1.529573694369901204e-07,1.215351375094542163e-07,8.798372874707638402e-08,7.720088035512162605e-08
1.876884141438495135e-07,1.986405777643085457e-07,1.877865543065126985e-07,1.579941937279727426e-07,1.424190827492566314e-07,1.194442234009329695e-07,9.995686411912174663e-08,7.035729510107557871e-08,4.499948147440591129e-08,3.778903945317324542e-08
1.612282147789301234e-07,1.340320352483104216e-07,1.092616130904389138e-07,8.318694710851559648e-08,6.761638360330834985e-08,5.228104527077448438e-08,4.051443625030515250e-08,2.488404327039006603e-08,1.342622724109787669e-08,1.050210407527174539e-08
1.873115706985117868e-07,1.986250168783953995e-07,1.852278614933311474e-07,1.533176146040204912e-07,1.352018017541922745e-07,1.113087293447279080e-07,9.164686076701400452e-08,6.288798459763711435e-08,3.927656777591437276e-08,3.269628834345894575e-08
1.698577136721723946e-07,1.843456942651755526e-07,1.736299140020491905e-07,1.440158143850567285e-07,1.260862205754165188e-07,1.026324056851990463e-07,8.321947575495869387e-08,5.508780631657828053e-08,3.266002224222575023e-08,2.657701614339202933e-08
1.494638013355142903e-07,1.561043774245263194e-07,1.493342978164946544e-07,1.264832150127404020e-07,1.129456137505258084e-07,9.305729520292516099e-08,7.587387784724342055e-08,5.015381177031486004e-08,2.922376651781632972e-08,2.355409378651529551e-08
1.920429895108100027e-07,1.761722501214535441e-07,1.532536373360926518e-07,1.214340272781555541e-07,1.014945993915716826e-07,7.953948966132884379e-08,6.198168733817510656e-08,3.788618840872004512e-08,1.998071219588837266e-08,1.540042582348633005e-08
1.973781280639741453e-07,1.766241695122516830e-07,1.507931983724120073e-07,1.180224487029590819e-07,9.736682216043845983e-08,7.547063773927220609e-08,5.806271730079970439e-08,3.447302177050914906e-08,1.726113119104866200e-08,1.293558238302239261e-08
7.829504156120492553e-09,1.135714988720337715e-08,1.356233703120324208e-08,1.350166467517510682e-08,1.483623890408125590e-08,1.444532937711073828e-08,1.383430525692119772e-08,1.201393384775428785e-08,9.430638492347043211e-09,8.493374892282190558e-09
1.826475859445508831e-08,2.778484997634222964e-08,3.411507165651528339e-08,3.451966890111179964e-08,3.849091001484339358e-08,3.780177237899806642e-08,3.642547596882650396e-08,3.186206498639876372e-08,2.513580454888142413e-08,2.266885701374121709e-08
2.942198662481132487e-08,4.168724743180973746e-08,4.890609162089276651e-08,4.803577624556965020e-08,5.186251783584339137e-08,4.985328061479776807e-08,4.721845314747952216e-08,4.036187561951010139e-08,3.126096004280043417e-08,2.803806076201453834e-08
1.320051694619905902e-07,1.645359901658594026e-07,1.781878751216936507e-07,1.658588502095881267e-07,1.683657728790421970e-07,1.548643666637872229e-07,1.412397665490061627e-07,1.143238179679428868e-07,8.444126109452554374e-08,7.461375872708231327e-08
1.832375460253388155e-07,1.699770564300706610e-07,1.510817924099683296e-07,1.230252877348902985e-07,1.087658745291264495e-07,9.058950212192939944e-08,7.593264683691813843e-08,5.428670490914555558e-08,3.578113094704349351e-08,3.045625618369740550e-08
1.669219358291229582e-07,2.073877283237379743e-07,2.196955648514631321e-07,2.006857471315015573e-07,1.997346288362678024e-07,1.813000949368870351e-07,1.636869910726090893e-07,1.308041248648805777e-07,9.570202053055254510e-08,8.433122644646573463e-08
1.556213788944660337e-07,2.148858442296841531e-07,2.368388436480017845e-07,2.193733905642147874e-07,2.183567602287439513e-07,1.971283296597903245e-07,1.765987178714567563e-07,1.390127266631679959e-07,1.001780560727638658e-07,8.783172233961522579e-08
1.536969875814975239e-07,1.975843701984558720e-07,2.111850676556059625e-07,1.943299707818368915e-07,1.969252565459100879e-07,1.818937391817598836e-07,1.673240461741443141e-07,1.380587661969912006e-07,1.043057622496235126e-07,9.290660329952515895e-08
2.031320889273047214e-07,2.503481084659142653e-07,2.676368922038818710e-07,2.484174501660163514e-07,2.550821989188989392e-07,2.379457413326235837e-07,2.205240150487952633e-07,1.836373115793321631e-07,1.395820561356231337e-07,1.245261813664910733e-07
1.824124069571553264e-07,2.267134533440184896e-07,2.433064594242750900e-07,2.260468363601830788e-07,2.321167471563967410e-07,2.164795773751393426e-07,2.006642461083174567e-07,1.672089808835153235e-07,1.272422878173529170e-07,1.135713816324823711e-07
1.831701013088604668e-07,2.398306548911932623e-07,2.627054414006124716e-07,2.454939647122955648e-07,2.507026124476396944e-07,2.318696772363182390e-07,2.127849398902981193e-07,1.741513244724046672e-07,1.301516192597773625e-07,1.154683602067052561e-07
1.464552212837588741e-07,1.916276914926129393e-07,2.033265644740822609e-07,1.832123075473646168e-07,1.760675729656213662e-07,1.544618442039791262e-07,1.345652123063700856e-07,1.010304515602911124e-07,6.925078821495844750e-08,5.964360383359235129e-08
1.728246559196122689e-07,2.174523103803949198e-07,2.192132768641386065e-07,1.877716044873523060e-07,1.663978963506451692e-07,1.352420468947457266e-07,1.085086722696360084e-07,6.943357533373273327e-08,3.882599486360049923e-08,3.072783627544595220e-08
1.857898723756079562e-07,2.880543377159483498e-07,3.593181361338793067e-07,3.680255531435250305e-07,4.169012868260324467e-07,4.140318310419388581e-07,4.027364752801076975e-07,3.569472823983232956e-07,2.847078519607748603e-07,2.576423128175520105e-07
2.893710160378759610e-08,4.784211071751087729e-08,6.382033745921944501e-08,6.926233453441454913e-08,8.650745542126969667e-08,9.435294145987427328e-08,1.013532369142922107e-07,1.099576607543895079e-07,1.137010983143227350e-07,1.143273991033311177e-07
1.876070285788955516e-07,1.956704949179766118e-07,1.803911686693027150e-07,1.475092119562759763e-07,1.277211936212552246e-07,1.034502048469221336e-07,8.389856986923405202e-08,5.631525468174913840e-08,3.472069920462672599e-08,2.890900496765880234e-08
6.869554169952607481e-08,8.492039427210329450e-08,9.311347781704171211e-08,8.898265946299943607e-08,9.700243452925860765e-08,9.682980106617833371e-08,9.720008620206499472e-08,9.676099210764732561e-08,9.416108781579168863e-08,9.317344762393986457e-08
1.111721914526242472e-07,1.444994666144339135e-07,1.625427330509410240e-07,1.566557870091855875e-07,1.684055490613900474e-07,1.632653976457731915e-07,1.573228729512266000e-07,1.417654544866309152e-07,1.203481758693669690e-07,1.127653561638908286e-07
1.028075189424271230e-07,1.259222841554219485e-07,1.363557231570666772e-07,1.279366301787376869e-07,1.327381937699101400e-07,1.249730416930106003e-07,1.169988195215410087e-07,1.000186458099960873e-07,7.969237003635498695e-08,7.277922975390538340e-08
1.011852717169858806e-07,1.200161392489462742e-07,1.257036217339191353e-07,1.151317476910662663e-07,1.170177128528848698e-07,1.093316939204669325e-07,1.024352371814529761e-07,8.947920093760330928e-08,7.497607157347374596e-08,7.016923575520195300e-08
1.109544456312505645e-07,1.263530009509850061e-07,1.292933689001074526e-07,1.166078220649069408e-07,1.163285858751805790e-07,1.070807442715704383e-07,9.893280150663485983e-08,8.446214394552953308e-08,6.918361350471968763e-08,6.426930809766417951e-08
8.541368146097738645e-08,1.211784592669573613e-07,1.357691132852778537e-07,1.268251565988975926e-07,1.265619005152984755e-07,1.142727086289596627e-07,1.022749387402654975e-07,8.060381162522389786e-08,5.871365971188424737e-08,5.187176554954930907e-08
1.433692773389338981e-07,1.590803719864197774e-07,1.525167192539811367e-07,1.288733244564355118e-07,1.174429442585278593e-07,1.001259448685232201e-07,8.604961720948267612e-08,6.521531759062781930e-08,4.749308502027815848e-08,4.243256412905793695e-08
1.362784587399801239e-07,2.041880264869178063e-07,2.389285214121628087e-07,2.302177790625137277e-07,2.366558931043982739e-07,2.175929267878018436e-07,1.969181369076977717e-07,1.563060578746444662e-07,1.130907634205868817e-07,9.939613221376930596e-08
1.135835816512553720e-07,1.534585294393764343e-07,1.718181863452628022e-07,1.641027438381570391e-07,1.749039597598311957e-07,1.692400388719761395e-07,1.635543895872615394e-07,1.498837036706390791e-07,1.315009967584046535e-07,1.251062258234014735e-07
1.217137537423695903e-07,1.679589445302553941e-07,1.911453182401601225e-07,1.842646071281706099e-07,1.968515732642117655e-07,1.896623444963552174e-07,1.816340073901301366e-07,1.621575052013213281e-07,1.366485236076186993e-07,1.277882546446562628e-07
1.905360278442458366e-07,2.269829622036922956e-07,2.288136897732329089e-07,2.019340996639584773e-07,1.951007817524441634e-07,1.740375097369906143e-07,1.552671022864160477e-07,1.225023567030802951e-07,8.900823900148679968e-08,7.834277226947961026e-08
2.042289253267881577e-07,2.242806118601947674e-07,2.122937132753577316e-07,1.795779382973705651e-07,1.673653429179466912e-07,1.463332353068835801e-07,1.289882192168079200e-07,1.011476769008368137e-07,7.427808412785452674e-08,6.593057122472600895e-08
1.686259594180228305e-07,1.622526752953490359e-07,1.431350398206632235e-07,1.143732362152150017e-07,9.739145667708726251e-08,7.809086355337058194e-08,6.270272479014238343e-08,4.120904151250215364e-08,2.444580360361214844e-08,1.995014287103913375e-08
1.484322922351566376e-07,1.689665509729820769e-07,1.684679773461539298e-07,1.473310931032756343e-07,1.390496606745728059e-07,1.214969671536891838e-07,1.062906207494052069e-07,8.234660242578684120e-08,6.089343429493965232e-08,5.463271790517865156e-08
9.767269659732846776e-08,1.183474651611504669e-07,1.265342319811679772e-07,1.177705470922774111e-07,1.215702809531649109e-07,1.146588317624264164e-07,1.079650715496427438e-07,9.429665226434735814e-08,7.804032264857596601e-08,7.236601362592409714e-08
1.284854960204029339e-07,1.743929090025631012e-07,1.875160222652993980e-07,1.696148075325254467e-07,1.625874830324391951e-07,1.419538762092997786e-07,1.229139741099061212e-07,9.113540500038652681e-08,6.155482878966722637e-08,5.272315206639177632e-08
1.303387762163765728e-07,1.882465880953532178e-07,2.152603002514297259e-07,2.048923448683126480e-07,2.098383760085198446e-07,1.931241229158331407e-07,1.755290668370435014e-07,1.405957590350226383e-07,1.024146243366885756e-07,9.002943812674857327e-08
1.278008170402245014e-07,1.890442007379533607e-07,2.213293015529416152e-07,2.147493205484352075e-07,2.256325899452349404e-07,2.118177491183814709e-07,1.960195561423461186e-07,1.614305489283651696e-07,1.206811504061988671e-07,1.069960617883225495e-07
1.207966988658881746e-07,1.693636590971436817e-07,1.879105724356122664e-07,1.743559749911582912e-07,1.723430500533140730e-07,1.540919640774518484e-07,1.362484880473857629e-07,1.043248758492154593e-07,7.262998025225897436e-08,6.285684861495610676e-08
1.146698878073948435e-07,1.594165581764173112e-07,1.754530671860266011e-07,1.617975300405305461e-07,1.589804270452077617e-07,1.416080408489506226e-07,1.249153882554310258e-07,9.546287316197776818e-08,6.647332639886371908e-08,5.754957044246111764e-08
1.271484819653778686e-07,1.855239446513223811e-07,2.139789643251788220e-07,2.049511778068335843e-07,2.113039272444439121e-07,1.953647625896337559e-07,1.781994711791412556e-07,1.434044634152087383e-07,1.048341644604988687e-07,9.225526298450859031e-08
1.290351008265133714e-07,1.925785397816071054e-07,2.272220314125661389e-07,2.217321224406987312e-07,2.344682030752665014e-07,2.210913407907355577e-07,2.053293428616598248e-07,1.699069684946152847e-07,1.274984242627397180e-07,1.131700955170344969e-07
1.238722404650616227e-07,1.807127887332171667e-07,2.084633052845674683e-07,1.997280349996799487e-07,2.060746595589080243e-07,1.906684730101915193e-07,1.740544064432469895e-07,1.402686962137522642e-07,1.026992890729161445e-07,9.042487647548114182e-08
2.304770561067925883e-07,2.588006680070975563e-07,2.373352714357679361e-07,1.891614118676443468e-07,1.555406328179742559e-07,1.192077405676172930e-07,9.068507011988913291e-08,5.291344606916936755e-08,2.630925166613451438e-08,1.971898200281430036e-08
2.370621530189964687e-07,2.701116557091154391e-07,2.549487021497043315e-07,2.094712812095167465e-07,1.785740124660151196e-07,1.410219283570768312e-07,1.099847182217672525e-07,6.658906670509168180e-08,3.419199856580235064e-08,2.593333725542379398e-08
2.461156896060856525e-07,2.734168162987771211e-07,2.528361449094518321e-07,2.047143681238594581e-07,1.723521450003318023e-07,1.350204144046074362e-07,1.047167046408503666e-07,6.301036137301707640e-08,3.225044764576523448e-08,2.445110247606407938e-08
2.145226005723088747e-07,2.411750301689608023e-07,2.250295949579594890e-07,1.836115757214429323e-07,1.568617165048635798e-07,1.249244121481751790e-07,9.904335485089177382e-08,6.291217147236238816e-08,3.538118065193884831e-08,2.815642119458061643e-08
2.214836172242939938e-07,2.491964892215037253e-07,2.304962123389486806e-07,1.858338549709515064e-07,1.557601763124694116e-07,1.217219107729761163e-07,9.457661320766419522e-08,5.764236377103770792e-08,3.055827590969784069e-08,2.365428386497114843e-08
2.224152808594226371e-07,2.514582035928469850e-07,2.351764010199985933e-07,1.920578824865515344e-07,1.640722189222287852e-07,1.305595986877960968e-07,1.033511125569930300e-07,6.531253404773451621e-08,3.636343137713993201e-08,2.879401961308758473e-08
1.669932743197932723e-07,2.274905455124098808e-07,2.602790232231200207e-07,2.526600155761116184e-07,2.701083019474026514e-07,2.580135571861319477e-07,2.428036793844512431e-07,2.053033227866762900e-07,1.571556538237928180e-07,1.403955707246495876e-07
2.648573911301355110e-07,2.765457054465514375e-07,2.418760516320617171e-07,1.877660196214492316e-07,1.529328983451705426e-07,1.176880388698009483e-07,9.071801088111897116e-08,5.525810919948526134e-08,2.972338286610920477e-08,2.324139458664831182e-08
1.911635649776144419e-07,2.008269888165159500e-07,1.790477455188010936e-07,1.417550095084152417e-07,1.173121049191649945e-07,9.101548670287229470e-08,7.006362778838592931e-08,4.181035961892121122e-08,2.125636555661003513e-08,1.607500621503277216e-08
1.931099546936820843e-07,2.017027327383402735e-07,1.792136714584557922e-07,1.417201502817988512e-07,1.173007220245381177e-07,9.105718135060669738e-08,7.010815039620865718e-08,4.176036227931945177e-08,2.106156493653088546e-08,1.584758102524119749e-08
1.648060248271576711e-07,1.927938768631065614e-07,1.874774255838929093e-07,1.580236101972332108e-07,1.388229549093011883e-07,1.124897366366894857e-07,9.000317646723487996e-08,5.735098085324352724e-08,3.180115726308940793e-08,2.505450424905575346e-08
1.723769429418098298e-07,1.870326968855806626e-07,1.729539462758111767e-07,1.416273534005085821e-07,1.224566403834614903e-07,9.880753282232035417e-08,7.922103151258852449e-08,5.123879986967949662e-08,2.927024489451923728e-08,2.341840676933770737e-08
1.744341204812371871e-07,1.982457007443372277e-07,1.866687711071790545e-07,1.525860966467007529e-07,1.283481623204352218e-07,9.992857030738377944e-08,7.675472346591050155e-08,4.522872387724419241e-08,2.253334763224756898e-08,1.684300521276327345e-08
1.767361510474074748e-07,2.055752474916516803e-07,2.006645587471211911e-07,1.694740063840072253e-07,1.494883861141715897e-07,1.216730396436105366e-07,9.811421364247507881e-08,6.376767913707226398e-08,3.660831282559229294e-08,2.935086840238909645e-08
1.745832349797638017e-07,2.061564288169392967e-07,2.034055057720252080e-07,1.730239915787024074e-07,1.534742466446914477e-07,1.253089862984779757e-07,1.011981254350757808e-07,6.576051703177654417e-08,3.760463584967510542e-08,3.007741611327219289e-08
1.681708994283326319e-07,1.971317971083408338e-07,1.997039191792282509e-07,1.757934313673104043e-07,1.654182000265791430e-07,1.429551872433876269e-07,1.227411559057145496e-07,8.984584098925552098e-08,5.980217565593193285e-08,5.094621968737556017e-08
1.841464865037778509e-07,1.985534794357590727e-07,1.869402836973677040e-07,1.548260826211844687e-07,1.349127529692850658e-07,1.092754544629315205e-07,8.812055796170170652e-08,5.779407885597720451e-08,3.392123915091360686e-08,2.751046679350110935e-08
1.806810558946381207e-07,1.876540238754387246e-07,1.752888749706471572e-07,1.463156564796008752e-07,1.306870558437367436e-07,1.087533050281308533e-07,9.024617497743747663e-08,6.247510242474163533e-08,3.909241996780110640e-08,3.253770941569200659e-08
1.430074973995942855e-07,1.894667320812004618e-07,2.026174286129389657e-07,1.822431840992067009e-07,1.707258121541599394e-07,1.450527093993514427e-07,1.211509328413740150e-07,8.298363951553255902e-08,5.020826421286983532e-08,4.107262441266357200e-08
1.522959820476899040e-07,1.848600845733017195e-07,1.918040197779191658e-07,1.707256558347580722e-07,1.600643315669003641e-07,1.368169080251391279e-07,1.154030400130068301e-07,8.097706682974603609e-08,5.077693998600807390e-08,4.219877780542446999e-08
